iso2c,country,year,SP.POP.TOTL,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,iso3c,region,capital,longitude,latitude,income,lending
DE,Germany,2009,81902307,8.81859556166104,39804.9212955522,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2006,82376451,9.91147601151208,40362.2941572851,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2007,82266372,9.48803988827902,41622.3558290865,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,1999,82100243,10.0177587659515,36913.1851613998,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2000,82211508,10.0956398829225,37930.486214219,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2001,82349925,10.3662866966788,38509.6069067196,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2002,82488495,10.058672497298,38368.6183296711,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,1998,82047195,10.4252731613799,36251.1938279544,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2012,80425823,9.19929975724339,44070.9217011381,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2013,80645605,9.39062341958994,44139.0324281303,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,1997,82034771,10.5111125988271,35539.1320446806,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2015,81686611,NA,45321.4029527014,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2010,81776930,9.27963401169499,41531.9341978689,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2011,80274983,9.1248592104965,43969.259276339,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DE,Germany,2014,80982500,8.88937039483839,44933.7204124885,DEU,Europe & Central Asia,Berlin,13.4115,52.5235,High income,Not classified
DJ,Djibouti,1997,660863,0.493843655946845,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,1998,680463,0.463452090708826,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,1999,699975,0.450533233329762,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2000,717584,0.475248890722201,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2001,733015,0.500262613998349,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2002,746942,0.535119192654851,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2003,759641,0.55513722929647,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2012,868136,0.595582950136845,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2013,883293,0.689150712164593,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2010,840198,0.615387087329415,1343.26872994437,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2011,853674,0.554126048116728,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2007,805451,0.573643834323876,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2004,771603,0.527521277133448,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2014,898696,0.803830216224396,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2015,913993,NA,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,1996,643654,0.484258623421901,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2008,816358,0.610898649857048,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2009,827823,0.558141051891528,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,1995,630388,0.482815345469774,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2006,794563,0.516892933599979,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DJ,Djibouti,2005,783254,0.529037834470044,NA,DJI,Middle East & North Africa,Djibouti,43.1425,11.5806,Lower middle income,IDA
DK,Denmark,2003,5390574,10.3882734936947,56256.7557391673,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2004,5404523,9.36270101912787,57608.7372315592,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,1995,5233373,10.9245408267288,49122.8691613461,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2007,5461438,9.20201511030611,61174.5416304036,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2008,5493621,8.54335109757298,60504.7769830456,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2005,5419432,8.69007693057132,58792.6604579917,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2006,5437272,10.1129141598949,60892.7715799008,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,1998,5304219,11.2273041516574,52640.9455544435,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,1999,5321799,10.3626636406223,54013.7920796233,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2000,5339616,9.61317555419716,55850.6307697047,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2001,5358783,9.87509234839328,56108.9591037993,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2002,5375931,9.68193192955788,56190.8112484775,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2015,5683483,NA,60402.1292476134,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2011,5570572,7.29638320804399,58575.6078086932,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,1996,5263074,13.7146519315518,50262.227768704,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,1997,5284991,11.6476885201886,51685.9880540315,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2010,5547683,8.40721667045503,58041.3984363385,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2009,5523095,8.05889560110771,57229.0398875643,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2012,5591572,6.51480084670286,58487.7935518014,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2013,5614932,6.86256503195408,58788.0841620803,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DK,Denmark,2014,5643475,5.9357124821143,59437.9473217704,DNK,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified
DM,Dominica,1996,70936,1.03388970339461,5029.65160244015,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1997,70599,1.14270740378759,5164.09795891911,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1998,70185,1.09720025646506,5390.5941413225,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1999,69835,1.15520870623613,5436.83140934182,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2000,69650,1.47417085427136,5578.8053041098,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2009,70851,1.86323411102172,6923.33790991268,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2010,70878,1.96599791190496,6967.24522993605,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2011,70916,1.80981724857578,6947.93610152973,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,1995,71098,1.13468733297702,4867.07241889931,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2013,71016,1.8589050354849599,6796.06039326775,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2001,69661,1.57921936234048,5574.42130590507,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2002,69837,1.47022352048341,5403.07670999796,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2012,70965,1.91191432396252,6869.62569734579,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2004,70382,1.61514307635475,5875.80497546873,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2005,70589,1.66235532448398,5897.02026878067,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2006,70718,1.60746910263299,6160.49008610709,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2007,70795,2.17549261953528,6544.78663422423,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2008,70827,1.86386547503071,7007.65647238487,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2015,71183,NA,6891.11634076454,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2014,71085,1.90868678342829,7091.45543901877,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DM,Dominica,2003,70100,1.6739514978602,5724.79625232543,DMA,Latin America & Caribbean,Roseau,-61.39,15.2976,Upper middle income,Blend
DO,Dominican Republic,2001,8598601,2.30461536708123,4089.70028180893,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2015,10281680,NA,6661.86651407119,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2005,9097257,2.04889902527762,4472.71342426075,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2002,8724975,2.44481376737469,4211.63791898047,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2003,8850317,2.43090603421324,4096.11729118184,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2004,8974444,2.04016326805315,4143.2828532819,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1996,7952763,2.1786862000037,3349.71803557835,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1997,8084407,2.22666956277684,3587.95717728793,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1998,8214426,2.23963780305526,3768.26591512812,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1995,7819247,2.03158232499881,3214.74372331008,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2000,8471321,2.33621167229999,4051.49995259192,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2010,9695121,2.16840109576765,5555.39094900238,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2006,9218686,2.14601788150719,4818.73618789576,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,1999,8343283,2.22482612659789,3930.44713015743,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2009,9576737,2.11211522254396,5191.14150318559,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2014,10165178,2.11899466984248,6301.69766182938,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2011,9813210,2.16323333547331,5660.51831734552,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2012,9930911,2.22769200126756,5745.42401361925,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2013,10048224,2.13380483954179,5955.17721973754,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2007,9338861,2.26722059574503,5109.48398743157,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DO,Dominican Republic,2008,9458075,2.18979189739984,5207.00377304319,DOM,Latin America & Caribbean,Santo Domingo,-69.8908,18.479,Upper middle income,IBRD
DZ,Algeria,1997,29742979,2.93651170583821,3297.94435053627,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,1998,30192754,3.54387655395728,3414.5052905858,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,1995,28757785,3.31368806742244,3240.93616174685,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,1996,29266405,3.31774582494844,3315.18107095453,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2009,35333881,3.43578736793731,4403.79999716406,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2010,35977455,3.31256060218823,4480.72453900113,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,1999,30623406,3.00571944871188,3474.21531274369,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2008,34730608,3.17322455166924,4409.73848395896,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2000,31042235,2.83037996458696,3557.5793329186,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2001,31451514,2.67777217338409,3616.62303741914,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2011,36661444,3.30557126991506,4524.64481126053,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2012,37383887,3.47710809205046,4588.07113311753,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2004,32692163,2.70738828140555,4108.12979868897,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2005,33149724,3.23616827096358,4290.45998377322,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2006,33641002,3.00436514940905,4299.67671260636,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2007,34166972,3.20206733567142,4377.425591192,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2003,32264157,2.83831965608151,3991.01336170588,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2015,39728025,NA,4777.34765689223,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2002,31855109,2.82238889843384,3770.7663539742,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2013,38140132,3.52555735779834,4623.01732218713,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
DZ,Algeria,2014,38923687,3.7355201474105,4702.09169961086,DZA,Middle East & North Africa,Algiers,3.05097,36.7397,Upper middle income,IBRD
EC,Ecuador,2015,16212020,NA,5330.53915447542,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2004,13596388,2.13632525050035,4112.67444307076,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2001,12914667,1.78996237378788,3741.87019104291,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2013,15707474,2.61003519725705,5295.68269596129,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2014,15951838,2.75326636341217,5412.13164601881,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1995,11455204,1.99400578112795,3842.59647510637,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1996,11703174,2.06706308903892,3826.3126222704,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2002,13143465,1.89830216004684,3827.36022054702,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2003,13369678,2.01703571320117,3865.0528772486,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1999,12442115,1.72767684593817,3693.71326543515,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2000,12681123,1.63381034944618,3663.66378422193,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1997,11951452,1.53627099033657,3908.98280326288,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,1998,12198449,1.84124842428738,3954.9354359183,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2007,14296557,2.23048332546081,4393.72410498858,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2008,14535739,2.33000964037673,4596.14518230386,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
EC,Ecuador,2009,14774424,2.44128718655969,4547.50930098406,ECU,Latin America & Caribbean,Quito,-78.5243,-0.229498,Upper middle income,IBRD
