"year","state","state_po","county","FIPS","totalvotes","D","O","R","percent_dem","percent_gop","percent_other","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
2016,"Illinois","IL","Marion",17121,17074,4369,846,11859,25.588614267307,69.456483542228,4.95490219046503,39070,92,3,1,2,21887,419,41.5
2016,"Illinois","IL","Marshall",17123,5984,1789,410,3785,29.8963903743315,63.2520053475936,6.85160427807487,12454,95,1,0,3,25975,427,45.5
2016,"Illinois","IL","Mason",17125,6486,2014,414,4058,31.0514955288313,62.5655257477644,6.38297872340426,14508,97,1,0,1,23199,407,44.6
2016,"Illinois","IL","Massac",17127,6683,1558,279,4846,23.3128834355828,72.5123447553494,4.17477180906778,15282,90,6,0,0,22047,392,42.8
2016,"Illinois","IL","Menard",17129,6515,1817,467,4231,27.8894858019954,64.9424405218726,7.168073676132,12687,97,1,0,1,28330,424,43.2
2016,"Illinois","IL","Mercer",17131,8525,3071,647,4807,36.0234604105572,56.3870967741935,7.58944281524927,16325,97,0,0,2,26620,404,44
2016,"Illinois","IL","Monroe",17133,19354,5535,1190,12629,28.5987392787021,65.2526609486411,6.14859977265682,33181,97,0,0,1,31758,664,40.7
2016,"Illinois","IL","Montgomery",17135,12978,3504,844,8630,26.9995376791493,66.4971490214209,6.5033132994298,29878,88,8,1,2,19917,440,41.9
2016,"Illinois","IL","Morgan",17137,14800,4696,1028,9076,31.7297297297297,61.3243243243243,6.94594594594595,35424,90,6,0,2,24337,450,41
2016,"Illinois","IL","Moultrie",17139,6283,1481,347,4455,23.5715422568837,70.9056183351902,5.52283940792615,14869,98,0,0,1,23786,438,41.3
2016,"Illinois","IL","Ogle",17141,24193,8050,1791,14352,33.2740875459844,59.3229446534121,7.40296780060348,53092,88,1,1,9,26635,521,41
2016,"Illinois","IL","Peoria",17143,78503,38060,4810,35633,48.4822236092888,45.3906220144453,6.12715437626588,187117,72,18,3,4,28438,555,36.7
2016,"Illinois","IL","Perry",17145,9853,2462,536,6855,24.9873135085761,69.572718968842,5.43996752258195,22182,87,9,0,3,19716,374,40.2
2016,"Illinois","IL","Piatt",17147,9008,2645,729,5634,29.3627886323268,62.544404973357,8.09280639431616,16620,97,0,0,1,31190,534,42.9
2016,"Illinois","IL","Pike",17149,7530,1413,363,5754,18.7649402390438,76.4143426294821,4.8207171314741,16337,96,1,0,1,21344,337,42.3
2016,"Illinois","IL","Pope",17151,2142,375,89,1678,17.5070028011204,78.3380018674136,4.15499533146592,4383,92,4,0,3,20448,316,48.2
2016,"Illinois","IL","Pulaski",17153,2735,962,98,1675,35.1736745886654,61.2431444241316,3.58318098720293,6035,63,33,0,2,19867,293,43.5
2016,"Illinois","IL","Putnam",17155,3111,1147,197,1767,36.8691738990678,56.7984570877531,6.33236901317904,5927,94,0,0,5,27074,487,45
2016,"Illinois","IL","Randolph",17157,14194,3439,732,10023,24.2285472734958,70.6143440890517,5.15710863745244,33218,86,10,0,3,21976,449,41.4
2016,"Illinois","IL","Richland",17159,7684,1584,361,5739,20.6142634044768,74.6876626756898,4.69807391983342,16213,96,0,1,1,23621,392,43.1
2016,"Illinois","IL","Rock Island",17161,63994,32298,4698,26998,50.4703565959309,42.1883301559521,7.34131324811701,147477,75,9,2,12,26455,534,40
2016,"Illinois","IL","St. Clair",17163,120580,60756,5967,53857,50.3864654171504,44.664952728479,4.94858185437054,268939,63,30,1,3,26234,574,37.3
2016,"Illinois","IL","Saline",17165,11384,2572,536,8276,22.5931131412509,72.6985242445538,4.70836261419536,24950,92,4,1,1,21596,376,41.8
2016,"Illinois","IL","Sangamon",17167,98373,40907,7522,49944,41.5835645959765,50.7700283614406,7.64640704258282,198269,82,12,2,2,29974,563,39.5
2016,"Illinois","IL","Schuyler",17169,3828,1075,229,2524,28.0825496342738,65.9352142110763,5.98223615464995,7490,96,1,0,2,23656,413,44.1
2016,"Illinois","IL","Scott",17171,2608,535,107,1966,20.5138036809816,75.3834355828221,4.10276073619632,5288,99,0,0,0,24471,317,43.2
2016,"Illinois","IL","Shelby",17173,11010,2288,493,8229,20.7811080835604,74.7411444141689,4.47774750227066,22266,98,0,0,1,23069,416,43.9
2016,"Illinois","IL","Stark",17175,2743,751,214,1778,27.3787823550857,64.8195406489245,7.80167699598979,5942,97,0,0,1,26843,377,44.8
2016,"Illinois","IL","Stephenson",17177,20343,7768,1492,11083,38.1851251044585,54.4806567369611,7.33421815858035,47315,85,9,1,3,23350,448,43.7
2016,"Illinois","IL","Tazewell",17179,64400,20685,5008,38707,32.1195652173913,60.1040372670807,7.77639751552795,135747,95,1,1,2,28037,529,40.1
2016,"Illinois","IL","Union",17181,8537,2402,345,5790,28.1363476631135,67.8224200538831,4.0412322830034,17722,92,2,0,5,21719,352,43.2
2016,"Illinois","IL","Vermilion",17183,30570,10039,1444,19087,32.8393850179915,62.4370297677462,4.72358521426235,81147,80,13,1,4,21225,433,39.8
2016,"Illinois","IL","Wabash",17185,5464,1151,266,4047,21.0651537335286,74.0666178623719,4.86822840409956,11848,96,0,1,1,24096,400,42.5
2016,"Illinois","IL","Warren",17187,7807,2987,545,4275,38.2605354169335,54.7585500192135,6.98091456385295,17762,87,2,1,9,21832,411,39.7
2016,"Illinois","IL","Washington",17189,7427,1448,408,5571,19.4964319375252,75.0100982900229,5.49346977245187,14626,97,1,0,1,26325,399,42.5
2016,"Illinois","IL","Wayne",17191,8261,1048,246,6967,12.6861154823871,84.336036799419,2.97784771819392,16674,97,0,1,1,22526,325,42.5
2016,"Illinois","IL","White",17193,7335,1412,283,5640,19.2501704158146,76.8916155419223,3.85821404226312,14630,97,1,0,1,25375,329,44.5
2016,"Illinois","IL","Whiteside",17195,25582,11035,1932,12615,43.1357986083965,49.3120162614338,7.55218513016965,58150,86,1,0,11,24525,477,42.1
2016,"Illinois","IL","Will",17197,300904,151927,16257,132720,50.4901895621195,44.1070906335575,5.40271980432297,679688,67,11,5,16,30377,831,35.8
2016,"Illinois","IL","Williamson",17199,31852,8581,1701,21570,26.940223533844,67.7194524676629,5.34032399849303,66606,91,4,1,2,23605,458,40.8
2016,"Illinois","IL","Winnebago",17201,118376,55713,7039,55624,47.0644387375819,46.9892545786308,5.94630668378725,293384,72,12,2,11,24495,588,38.8
2016,"Illinois","IL","Woodford",17203,19864,5092,1565,13207,25.6343133306484,66.4871123640757,7.87857430527588,38903,96,1,1,2,30926,518,40.3
2016,"Indiana","IN","Adams",18001,13090,2805,637,9648,21.4285714285714,73.7051184110008,4.86631016042781,34424,94,1,0,4,20160,444,34.3
2016,"Indiana","IN","Allen",18003,147137,55382,7825,83930,37.6397507085234,57.0420764321687,5.31817285930799,358324,76,12,3,7,25279,542,35.5
2016,"Indiana","IN","Bartholomew",18005,32490,9841,2009,20640,30.2893197907048,63.5272391505079,6.18344105878732,77930,86,2,4,6,27359,626,37.9
2016,"Indiana","IN","Benton",18007,3666,860,227,2579,23.4588106928532,70.3491543917076,6.19203491543917,8823,93,1,0,5,23049,501,40.2
2016,"Indiana","IN","Blackford",18009,4839,1243,246,3350,25.6871254391403,69.2291795825584,5.0836949783013,12665,97,0,0,1,20322,413,41.9
2016,"Indiana","IN","Boone",18011,32178,10181,2343,19654,31.6396295605693,61.0789980732177,7.28137236621294,58009,93,1,2,2,37482,636,38.7
2016,"Indiana","IN","Brown",18013,7945,2518,411,5016,31.6928886091882,63.1340465701699,5.17306482064191,15128,96,0,0,1,25833,613,48
2016,"Indiana","IN","Carroll",18015,8643,1892,478,6273,21.8905472636816,72.5789656369316,5.53048709938679,20109,95,1,0,4,24531,461,41.3
2016,"Indiana","IN","Cass",18017,14209,3759,749,9701,26.4550636920262,68.2736293898234,5.27130691815047,38802,83,2,1,13,21700,456,39
2016,"Indiana","IN","Clark",18019,51147,18808,2304,30035,36.7724402213229,58.7228967485874,4.50466303008974,111221,85,7,1,5,24312,586,38.3
2016,"Indiana","IN","Clay",18021,11282,2306,445,8531,20.4396383619926,75.6160255273888,3.94433611061868,26865,97,0,0,1,21474,480,40.8
2016,"Indiana","IN","Clinton",18023,11936,2819,586,8531,23.6176273458445,71.472855227882,4.90951742627346,33086,85,1,0,14,21554,513,37.9
2016,"Indiana","IN","Crawford",18025,4593,1323,255,3015,28.8047028086218,65.643370346179,5.55192684519922,10656,97,0,0,1,20504,337,42.1
2016,"Indiana","IN","Daviess",18027,10768,1800,423,8545,16.7161961367013,79.3554977711738,3.92830609212481,31928,94,1,1,4,21416,414,35.5
2016,"Indiana","IN","Dearborn",18029,23987,4883,991,18113,20.3568599658148,75.5117355234085,4.13140451077667,49975,97,1,0,1,27058,579,40.9
2016,"Indiana","IN","Decatur",18031,11127,2121,516,8490,19.0617417093556,76.3008897276894,4.63736856295497,25939,96,0,1,2,22046,530,39.1
2016,"Indiana","IN","DeKalb",18033,16902,3942,906,12054,23.3226837060703,71.3170039048633,5.36031238906638,42253,96,0,1,3,22827,502,38
2016,"Indiana","IN","Delaware",18035,45123,18153,2707,24263,40.2300378964165,53.7708042461716,5.99915785741196,117575,88,5,1,2,20854,528,34.8
2016,"Indiana","IN","Dubois",18037,19984,5389,1230,13365,26.9665732586069,66.8785028022418,6.15492393915132,42103,92,0,0,6,25589,465,40.5
2016,"Indiana","IN","Elkhart",18039,65630,20740,3023,41867,31.6014017979582,63.7924729544416,4.60612524760018,198662,77,6,1,14,21109,601,35.1
2016,"Indiana","IN","Fayette",18041,9530,2252,439,6839,23.6306400839454,71.7628541448059,4.60650577124869,24112,96,1,0,1,18757,471,41.5
2016,"Indiana","IN","Floyd",18043,37425,13945,2048,21432,37.2611890447562,57.2665330661323,5.47227788911156,75120,89,5,1,3,27185,574,39.2
2016,"Indiana","IN","Fountain",18045,7492,1476,354,5662,19.7010144153764,75.5739455419114,4.72504004271223,17108,96,0,0,2,23063,443,42.2
2016,"Indiana","IN","Franklin",18047,11013,1969,375,8669,17.8788704258603,78.7160628348316,3.40506673930809,23042,98,0,0,1,24085,471,40.2
2016,"Indiana","IN","Fulton",18049,8374,1960,404,6010,23.4057797946023,71.7697635538572,4.82445665154048,20698,93,1,0,4,21226,444,40.7
2016,"Indiana","IN","Gibson",18051,15484,3721,682,11081,24.0312580728494,71.5641952983725,4.40454662877809,33514,95,2,0,1,24258,428,40.2
2016,"Indiana","IN","Grant",18053,25312,7010,1294,17008,27.6943742098609,67.1934260429836,5.1121997471555,69671,86,7,1,4,20516,456,39.9
2016,"Indiana","IN","Greene",18055,13801,2929,595,10277,21.2230997753786,74.4656184334468,4.31128179117455,33001,97,0,0,1,22235,404,41.7
2016,"Indiana","IN","Hamilton",18057,154256,57263,9589,87404,37.1220568405767,56.661653355461,6.21628980396224,282977,86,3,5,4,39521,822,35.8
2016,"Indiana","IN","Hancock",18059,36181,8904,2203,25074,24.6096017246621,69.3015671208645,6.08883115447334,70466,94,2,1,2,28111,658,39.4
2016,"Indiana","IN","Harrison",18061,18558,4783,832,12943,25.7732514279556,69.7435068434098,4.48324172863455,39213,96,1,1,2,23244,508,41
2016,"Indiana","IN","Hendricks",18063,75559,22600,4622,48337,29.9104011434773,63.9725247819585,6.11707407456425,148623,88,5,2,3,29830,743,37
2016,"Indiana","IN","Henry",18065,20155,5124,1136,13895,25.4229719672538,68.9407095013644,5.63631853138179,49275,95,2,0,2,20309,463,42.1
2016,"Indiana","IN","Howard",18067,36843,11215,1953,23675,30.4399750291779,64.2591537062671,5.300871264555,82795,87,7,1,3,24071,500,41
2016,"Indiana","IN","Huntington",18069,16043,3506,888,11649,21.853767998504,72.6111076481955,5.53512435330051,37044,96,0,1,2,22601,502,39.8
2016,"Indiana","IN","Jackson",18071,17573,3843,871,12859,21.8687759631252,73.174756729073,4.95646730780174,42769,91,0,1,6,22568,518,38.7
2016,"Indiana","IN","Jasper",18073,13378,3329,667,9382,24.8841381372402,70.1300642846464,4.98579757811332,33398,92,1,0,5,24297,540,38.2
2016,"Indiana","IN","Jay",18075,7986,1889,400,5697,23.6538943150513,71.3373403456048,5.00876533934385,21333,96,0,0,3,19236,368,39.1
2016,"Indiana","IN","Jefferson",18077,13544,4326,672,8546,31.9403425871234,63.0980507974011,4.96160661547549,32449,94,2,1,2,21524,488,41
2016,"Indiana","IN","Jennings",18079,11150,2364,562,8224,21.2017937219731,73.7578475336323,5.04035874439462,28324,96,1,0,2,20109,474,38.4
2016,"Indiana","IN","Johnson",18081,66500,17318,3726,45456,26.0421052631579,68.3548872180451,5.60300751879699,141796,92,2,2,3,28575,681,37.1
2016,"Indiana","IN","Knox",18083,15516,3772,667,11077,24.3103892755865,71.3908223769013,4.29878834751225,38266,94,3,0,2,21047,440,39.2
2016,"Indiana","IN","Kosciusko",18085,32084,6313,1836,23935,19.6764742550804,74.6010472509662,5.72247849395337,77527,90,1,1,8,24881,529,38.1
2016,"Indiana","IN","LaGrange",18087,9566,2080,461,7025,21.7436755174577,73.4371733221827,4.81915116035961,37463,95,0,0,4,19356,501,30.6
2016,"Indiana","IN","Lake",18089,201205,116935,8645,75625,58.1173430083745,37.5860440843915,4.29661290723392,494250,55,25,1,17,23918,646,37.6
2016,"Indiana","IN","LaPorte",18091,45203,19798,2718,22687,43.7979780103091,50.1891467380484,6.01287525164259,111310,81,11,1,6,22852,556,39.4
2016,"Indiana","IN","Lawrence",18093,19152,4210,907,14035,21.9820384294068,73.2821637426901,4.73579782790309,46053,96,0,1,1,22169,440,41.2
2016,"Indiana","IN","Madison",18095,53909,18595,2938,32376,34.493312804912,60.0567623216903,5.44992487339776,131027,86,7,0,3,21527,518,39.4
2016,"Indiana","IN","Marion",18097,362372,212899,19113,130360,58.7515039793361,35.9740818827062,5.27441413795768,912242,59,27,2,9,24124,627,34
2016,"Indiana","IN","Marshall",18099,18082,4798,996,12288,26.5346753677691,67.9570843933193,5.50824023891162,47057,89,1,1,9,21933,508,38.4
2016,"Indiana","IN","Martin",18101,4809,881,231,3697,18.3198170097733,76.876689540445,4.80349344978166,10269,98,0,1,0,22817,375,42.6
2016,"Indiana","IN","Miami",18103,13482,2766,741,9975,20.5162438807299,73.98753894081,5.49621717846017,36624,90,5,0,2,20475,440,40.1
2016,"Indiana","IN","Monroe",18105,58454,34216,3646,20592,58.534916344476,35.2277004140008,6.23738324152325,139634,86,3,6,3,23032,679,27.9
2016,"Indiana","IN","Montgomery",18107,15156,3362,735,11059,22.1826339403537,72.9678015307469,4.84956452889945,38215,93,1,0,5,22679,499,39.8
2016,"Indiana","IN","Morgan",18109,31280,6040,1566,23674,19.309462915601,75.6841432225064,5.00639386189258,69217,97,0,1,1,25781,590,40.4
2016,"Indiana","IN","Newton",18111,5795,1404,314,4077,24.2277825711821,70.3537532355479,5.41846419327006,14151,93,0,0,5,25594,509,42.7
2016,"Indiana","IN","Noble",18113,16890,3904,788,12198,23.1142687981054,72.2202486678508,4.66548253404381,47509,88,0,1,10,21889,494,37.4
2016,"Indiana","IN","Ohio",18115,2921,686,117,2118,23.4851078397809,72.5094145840466,4.00547757617254,6075,97,1,0,2,25443,533,44.4
2016,"Indiana","IN","Orange",18117,8192,2048,341,5803,25,70.83740234375,4.16259765625,19829,96,2,0,1,18576,390,40.2
2016,"Indiana","IN","Owen",18119,8557,1946,458,6153,22.7416150520042,71.9060418370924,5.35234311090335,21467,97,0,1,1,21318,486,43
2016,"Indiana","IN","Parke",18121,6582,1441,278,4863,21.8930416286843,73.8833181403829,4.22364023093285,17210,95,3,0,1,20534,421,41.5
2016,"Indiana","IN","Perry",18123,8055,3062,437,4556,38.0136561142148,56.5611421477343,5.4252017380509,19450,95,3,0,1,20934,422,40.8
2016,"Indiana","IN","Pike",18125,5977,1297,282,4398,21.6998494227874,73.5820645808934,4.71808599631922,12780,99,0,0,0,22245,359,42.9
2016,"Indiana","IN","Porter",18127,77190,33676,4682,38832,43.6274128773157,50.3070345899728,6.06555253271149,165168,85,3,1,9,28669,722,38.8
2016,"Indiana","IN","Posey",18129,12467,3521,542,8404,28.2425603593487,67.4099623004733,4.34747734017807,25713,97,1,0,1,29187,468,42
2016,"Indiana","IN","Pulaski",18131,5459,1327,278,3854,24.3084814068511,70.5990108078403,5.09250778530866,13253,95,0,0,3,21641,437,41.8
2016,"Indiana","IN","Putnam",18133,14715,3356,722,10637,22.8066598708801,72.2867821950391,4.90655793408087,37799,92,4,1,2,21520,492,37.7
2016,"Indiana","IN","Randolph",18135,10458,2446,495,7517,23.3887932683113,71.8779881430484,4.73321858864028,25975,95,0,0,3,21592,419,41.2
2016,"Indiana","IN","Ripley",18137,12810,2471,533,9806,19.2896174863388,76.5495706479313,4.1608118657299,28636,97,0,1,2,22059,480,40
2016,"Indiana","IN","Rush",18139,7214,1525,397,5292,21.139451067369,73.357360687552,5.50318824507901,17257,97,1,0,1,23396,444,40.7
2016,"Indiana","IN","St. Joseph",18141,110060,52252,5787,52021,47.4759222242413,47.2660367072506,5.25804106850809,266694,75,13,2,8,23509,591,36.4
2016,"Indiana","IN","Scott",18143,9101,2642,385,6074,29.0297769475882,66.7399186902538,4.230304362158,24035,97,1,0,2,20481,535,39.4
2016,"Indiana","IN","Shelby",18145,17994,4247,1029,12718,23.6023118817384,70.6791152606424,5.71857285761921,44511,93,1,1,4,24459,553,40
2016,"Indiana","IN","Spencer",18147,9979,2861,546,6572,28.6702074356148,65.8583024351137,5.47149012927147,20960,96,1,0,3,23641,381,42.5
2016,"Indiana","IN","Starke",18149,9226,2489,370,6367,26.9781053544331,69.0114892694559,4.01040537611099,23267,95,0,0,3,19773,472,41.2
2016,"Indiana","IN","Steuben",18151,14566,3744,689,10133,25.7036935328848,69.5661128655774,4.73019360153783,34190,91,1,0,3,23975,528,40.5
2016,"Indiana","IN","Sullivan",18153,8559,2113,308,6138,24.6874634887253,71.7139852786541,3.59855123262063,21321,93,5,0,2,19821,411,39.9
2016,"Indiana","IN","Switzerland",18155,3699,930,211,2558,25.1419302514193,69.1538253582049,5.70424439037578,10534,97,0,0,1,20019,521,40.6
2016,"Indiana","IN","Tippecanoe",18157,62515,27282,4465,30768,43.6407262257058,49.2169879228985,7.14228585139566,175628,80,4,7,8,23691,650,28
2016,"Indiana","IN","Tipton",18159,7510,1587,334,5589,21.1318242343542,74.4207723035952,4.4474034620506,15834,96,0,0,2,25093,497,42.7
2016,"Indiana","IN","Union",18161,3291,715,131,2445,21.7259191735035,74.2935278030994,3.98055302339714,7420,97,0,0,0,20883,418,41
2016,"Indiana","IN","Vanderburgh",18163,72507,28530,3481,40496,39.3479250279283,55.8511591984222,4.80091577364944,180233,85,9,1,2,24378,538,37.6
2016,"Indiana","IN","Vermillion",18165,6939,2081,345,4513,29.9899120910794,65.0381899409137,4.97189796800692,16098,97,0,0,1,22875,378,41.7
2016,"Indiana","IN","Vigo",18167,39818,15931,1950,21937,40.0095434225727,55.0931739414335,4.89728263599377,108084,87,6,2,2,21192,514,36
2016,"Indiana","IN","Wabash",18169,13468,3018,629,9821,22.4086724086724,72.9209979209979,4.67032967032967,32650,95,1,0,2,21201,440,41.9
2016,"Indiana","IN","Warren",18171,3930,839,193,2898,21.3486005089059,73.7404580152672,4.91094147582697,8464,97,0,0,1,27390,480,43.2
2016,"Indiana","IN","Warrick",18173,29589,9086,1390,19113,30.7073574639224,64.5949508263206,4.697691709757,60163,94,1,1,2,29927,572,40
2016,"Indiana","IN","Washington",18175,11382,2636,537,8209,23.1593744508874,72.1226497979266,4.71797575118608,28064,97,0,0,1,21370,440,39.7
2016,"Indiana","IN","Wayne",18177,25579,8322,1229,16028,32.534500957817,62.6607764181555,4.80472262402752,68557,89,4,1,3,21114,472,40.6
2016,"Indiana","IN","Wells",18179,13185,2586,594,10005,19.613196814562,75.8816837315131,4.50511945392492,27707,96,0,1,2,24269,466,40.9
2016,"Indiana","IN","White",18181,10053,2590,570,6893,25.7634536954143,68.5665970357107,5.66994926887496,24542,91,0,0,7,23666,486,42.3
2016,"Indiana","IN","Whitley",18183,15623,3379,886,11358,21.6283684311592,72.7005056647251,5.67112590411573,33274,96,1,0,2,24613,502,40.3
2016,"Iowa","IA","Adair",19001,3811,1133,217,2461,29.7297297297297,64.576226712149,5.69404355812123,7588,97,0,0,1,25564,358,45.6
2016,"Iowa","IA","Adams",19003,2106,565,146,1395,26.8281101614435,66.2393162393162,6.93257359924027,3973,97,0,0,1,23707,346,46.9
2016,"Iowa","IA","Allamakee",19005,6923,2421,409,4093,34.9703885598729,59.1217680196447,5.90784342048245,14242,92,0,0,6,24926,373,44.4
2016,"Iowa","IA","Appanoose",19007,6136,1814,289,4033,29.5632333767927,65.7268578878748,4.70990873533246,12808,96,0,0,2,21599,382,44.6
2016,"Iowa","IA","Audubon",19009,3412,1080,196,2136,31.6529894490035,62.6025791324736,5.74443141852286,6002,98,0,0,1,30919,341,47.1
2016,"Iowa","IA","Benton",19011,13844,4678,934,8232,33.790811904074,59.4625830684773,6.74660502744871,25971,97,0,0,1,26624,436,40.4
2016,"Iowa","IA","Black Hawk",19013,64405,32233,4696,27476,50.0473565716947,42.6612840617964,7.29135936650881,131468,84,9,1,4,24273,550,34.6
2016,"Iowa","IA","Boone",19015,14196,5541,1171,7484,39.0321217244294,52.7190757959989,8.24880247957171,26310,96,1,1,2,27149,488,40.7
2016,"Iowa","IA","Bremer",19017,13538,5356,974,7208,39.5627123651943,53.242724183779,7.19456345102674,24387,96,2,0,1,28727,467,38.5
2016,"Iowa","IA","Buchanan",19019,10252,3970,772,5510,38.7241513850956,53.7456106125634,7.53023800234101,20954,97,1,0,1,27038,459,39.1
